Latitude,Longitude,TotalPop
40.6066331658,-74.1312060302,7200.0
40.6066331658,-74.128040201,7200.0
40.6066331658,-74.12487437189999,7200.0
40.6066331658,-74.1217085427,7200.0
40.6066331658,-74.1185427136,2529.0
40.6066331658,-74.11537688439999,6918.0
40.6066331658,-74.1122110553,6918.0
40.6066331658,-74.1090452261,6918.0
40.6066331658,-74.105879397,6918.0
40.6066331658,-74.1027135678,6918.0
40.6066331658,-74.0995477387,6918.0
40.6066331658,-74.0963819095,6918.0
40.6066331658,-74.0932160804,6918.0
40.6066331658,-74.0900502513,3690.0
40.6066331658,-74.0868844221,3690.0
40.6066331658,-74.083718593,12668.0
40.6066331658,-74.0805527638,2608.0
40.6066331658,-74.0773869347,2530.0
40.6066331658,-74.0742211055,2530.0
40.6066331658,-74.0710552764,2530.0
40.6066331658,-74.0678894472,2530.0
40.6066331658,-74.0647236181,5678.0
40.6066331658,-74.0615577889,5678.0
40.6066331658,-74.05839195979999,615.0
40.6066331658,-74.05522613069999,615.0
40.6066331658,-74.05206030149999,615.0
40.6066331658,-74.0488944724,615.0
40.6066331658,-74.0457286432,615.0
40.6066331658,-74.0425628141,654.0
40.6066331658,-74.0393969849,654.0
40.6066331658,-74.0362311558,654.0
40.6066331658,-74.0330653266,654.0
40.6066331658,-74.0298994975,654.0
40.6066331658,-74.0267336683,654.0
40.6066331658,-74.0235678392,654.0
40.6066331658,-74.0140703518,4040.0
40.6066331658,-74.0109045226,4040.0
40.6066331658,-74.0077386935,3512.0
40.6066331658,-74.0045728643,3226.0
40.6066331658,-74.0014070352,3418.0
40.6066331658,-73.998241206,3662.0
40.6066331658,-73.99507537689999,3495.0
40.6066331658,-73.9919095477,2539.0
40.6066331658,-73.98874371859999,3760.0
40.6066331658,-73.98557788939999,3760.0
40.6066331658,-73.98241206029999,3760.0
40.6066331658,-73.9792462312,4408.0
40.6066331658,-73.976080402,3432.0
40.6066331658,-73.9729145729,2835.0
40.6066331658,-73.9697487437,3474.0
40.6066331658,-73.9665829146,2314.0
40.6066331658,-73.9634170854,2314.0
40.6066331658,-73.9602512563,4028.0
40.6066331658,-73.9570854271,3179.0
40.6066331658,-73.953919598,3744.0
40.6066331658,-73.9507537688,3744.0
40.6066331658,-73.9475879397,1519.0
40.6066331658,-73.9444221106,2545.0
40.6066331658,-73.9412562814,2545.0
40.6066331658,-73.92859296479999,1954.0
40.6066331658,-73.91592964819999,6015.0
40.6066331658,-73.9127638191,6015.0
40.6066331658,-73.90959798989999,6015.0
40.6066331658,-73.9064321608,6015.0
40.6066331658,-73.9032663317,6015.0
40.6066331658,-73.9001005025,2748.0
40.6066331658,-73.8969346734,2748.0
40.6066331658,-73.8937688442,2748.0
40.6066331658,-73.8906030151,2748.0
40.6066331658,-73.8874371859,16.0
40.6066331658,-73.8842713568,16.0
40.6066331658,-73.8209547739,2112.0
40.6066331658,-73.8177889447,2112.0
40.6066331658,-73.7861306533,6557.0
40.6066331658,-73.78296482409999,6557.0
40.6066331658,-73.779798995,6557.0
40.6066331658,-73.77663316579999,6557.0
40.6066331658,-73.7734673367,6557.0
40.6066331658,-73.7703015075,9029.0
40.6066331658,-73.7671356784,9029.0
40.6066331658,-73.7639698492,9029.0
40.6066331658,-73.7608040201,7161.0
40.6066331658,-73.757638191,7161.0
40.6066331658,-73.7544723618,7161.0
40.6066331658,-73.7513065327,7195.0
40.6066331658,-73.7481407035,7195.0
40.6066331658,-73.7449748744,7195.0
40.6088944724,-74.2008542714,2814.0
40.6088944724,-74.1976884422,2814.0
40.6088944724,-74.1945226131,2814.0
40.6088944724,-74.1913567839,2814.0
40.6088944724,-74.18819095479999,2814.0
40.6088944724,-74.1850251256,2814.0
40.6088944724,-74.1818592965,2814.0
40.6088944724,-74.1786934673,2814.0
40.6088944724,-74.1755276382,7644.0
40.6088944724,-74.172361809,7644.0
40.6088944724,-74.1691959799,7644.0
40.6088944724,-74.1660301508,7644.0
40.6088944724,-74.1628643216,7644.0
40.6088944724,-74.1596984925,7273.0
40.6088944724,-74.1565326633,7273.0
40.6088944724,-74.1533668342,7273.0
40.6088944724,-74.150201005,3810.0
40.6088944724,-74.1470351759,5199.0
40.6088944724,-74.1438693467,5199.0
40.6088944724,-74.1407035176,5199.0
40.6088944724,-74.1375376884,5199.0
40.6088944724,-74.1343718593,5199.0
40.6088944724,-74.1312060302,1742.0
40.6088944724,-74.128040201,1742.0
40.6088944724,-74.12487437189999,7200.0
40.6088944724,-74.1217085427,7200.0
40.6088944724,-74.1185427136,2529.0
40.6088944724,-74.11537688439999,6918.0
40.6088944724,-74.1122110553,6918.0
40.6088944724,-74.1090452261,6918.0
40.6088944724,-74.105879397,6918.0
40.6088944724,-74.1027135678,6918.0
40.6088944724,-74.0995477387,6918.0
40.6088944724,-74.0963819095,6918.0
40.6088944724,-74.0932160804,6918.0
40.6088944724,-74.0900502513,12668.0
40.6088944724,-74.0868844221,12668.0
40.6088944724,-74.083718593,12668.0
40.6088944724,-74.0805527638,12668.0
40.6088944724,-74.0773869347,2608.0
40.6088944724,-74.0742211055,2530.0
40.6088944724,-74.0710552764,2530.0
40.6088944724,-74.0678894472,5678.0
40.6088944724,-74.0647236181,5678.0
40.6088944724,-74.0615577889,2297.0
40.6088944724,-74.05839195979999,2297.0
40.6088944724,-74.05522613069999,2297.0
40.6088944724,-74.05206030149999,615.0
40.6088944724,-74.0488944724,615.0
40.6088944724,-74.0457286432,615.0
40.6088944724,-74.0425628141,1730.0
40.6088944724,-74.0393969849,1730.0
40.6088944724,-74.0362311558,654.0
40.6088944724,-74.0330653266,654.0
40.6088944724,-74.0298994975,654.0
40.6088944724,-74.0267336683,654.0
40.6088944724,-74.0235678392,654.0
40.6088944724,-74.0140703518,4115.0
40.6088944724,-74.0109045226,4040.0
40.6088944724,-74.0077386935,3512.0
40.6088944724,-74.0045728643,3512.0
40.6088944724,-74.0014070352,3226.0
40.6088944724,-73.998241206,3418.0
40.6088944724,-73.99507537689999,3090.0
40.6088944724,-73.9919095477,3692.0
40.6088944724,-73.98874371859999,3690.0
40.6088944724,-73.98557788939999,3394.0
40.6088944724,-73.98241206029999,3394.0
40.6088944724,-73.9792462312,4790.0
40.6088944724,-73.976080402,3368.0
40.6088944724,-73.9729145729,2632.0
40.6088944724,-73.9697487437,3474.0
40.6088944724,-73.9665829146,1894.0
40.6088944724,-73.9634170854,1894.0
40.6088944724,-73.9602512563,4028.0
40.6088944724,-73.9570854271,3179.0
40.6088944724,-73.953919598,3744.0
40.6088944724,-73.9507537688,3744.0
40.6088944724,-73.9475879397,2193.0
40.6088944724,-73.9444221106,2545.0
40.6088944724,-73.9412562814,1649.0
40.6088944724,-73.93809045229999,1649.0
40.6088944724,-73.9349246231,1349.0
40.6088944724,-73.93175879399999,1954.0
40.6088944724,-73.92859296479999,2058.0
40.6088944724,-73.92542713569999,1729.0
40.6088944724,-73.92226130649999,1729.0
40.6088944724,-73.91909547739999,1448.0
40.6088944724,-73.91592964819999,1448.0
40.6088944724,-73.9127638191,6015.0
40.6088944724,-73.90959798989999,6015.0
40.6088944724,-73.9064321608,6015.0
40.6088944724,-73.9032663317,6015.0
40.6088944724,-73.9001005025,2748.0
40.6088944724,-73.8969346734,2748.0
40.6088944724,-73.8937688442,2748.0
40.6088944724,-73.8906030151,2748.0
40.6088944724,-73.8874371859,2748.0
40.6088944724,-73.8842713568,16.0
40.6088944724,-73.8177889447,2112.0
40.6088944724,-73.78296482409999,6557.0
40.6088944724,-73.779798995,6557.0
40.6088944724,-73.77663316579999,6557.0
40.6088944724,-73.7734673367,6557.0
40.6088944724,-73.7703015075,2277.0
40.6088944724,-73.7671356784,2277.0
40.6088944724,-73.7639698492,2277.0
40.6088944724,-73.7608040201,2277.0
40.6088944724,-73.757638191,7161.0
40.6088944724,-73.7544723618,7161.0
40.6088944724,-73.7513065327,7195.0
40.6088944724,-73.7481407035,7195.0
40.6088944724,-73.7449748744,7195.0
40.6111557789,-74.2008542714,2814.0
40.6111557789,-74.1976884422,2814.0
40.6111557789,-74.1945226131,2814.0
40.6111557789,-74.1913567839,2814.0
40.6111557789,-74.18819095479999,2814.0
40.6111557789,-74.1850251256,2814.0
40.6111557789,-74.1818592965,2814.0
40.6111557789,-74.1786934673,2814.0
40.6111557789,-74.1755276382,7644.0
40.6111557789,-74.172361809,7644.0
40.6111557789,-74.1691959799,7644.0
40.6111557789,-74.1660301508,7273.0
40.6111557789,-74.1628643216,7273.0
40.6111557789,-74.1596984925,7273.0
40.6111557789,-74.1565326633,7273.0
40.6111557789,-74.1533668342,7273.0
40.6111557789,-74.150201005,5879.0
40.6111557789,-74.1470351759,5879.0
40.6111557789,-74.1438693467,5199.0
40.6111557789,-74.1407035176,5199.0
40.6111557789,-74.1375376884,5199.0
40.6111557789,-74.1343718593,5199.0
40.6111557789,-74.1312060302,1742.0
40.6111557789,-74.128040201,1742.0
40.6111557789,-74.12487437189999,1742.0
40.6111557789,-74.1217085427,3283.0
40.6111557789,-74.1185427136,3283.0
40.6111557789,-74.11537688439999,3283.0
40.6111557789,-74.1122110553,3283.0
40.6111557789,-74.1090452261,3283.0
40.6111557789,-74.105879397,3283.0
40.6111557789,-74.1027135678,3283.0
40.6111557789,-74.0995477387,3283.0
40.6111557789,-74.0963819095,3205.0
40.6111557789,-74.0932160804,3205.0
40.6111557789,-74.0900502513,3205.0
40.6111557789,-74.0868844221,12668.0
40.6111557789,-74.083718593,12668.0
40.6111557789,-74.0805527638,12668.0
40.6111557789,-74.0773869347,2608.0
40.6111557789,-74.0742211055,2608.0
40.6111557789,-74.0710552764,2530.0
40.6111557789,-74.0678894472,5678.0
40.6111557789,-74.0647236181,5678.0
40.6111557789,-74.0615577889,2297.0
40.6111557789,-74.05839195979999,2297.0
40.6111557789,-74.05522613069999,2297.0
40.6111557789,-74.05206030149999,2297.0
40.6111557789,-74.0488944724,615.0
40.6111557789,-74.0457286432,2482.0
40.6111557789,-74.0425628141,1730.0
40.6111557789,-74.0393969849,1730.0
40.6111557789,-74.0362311558,1730.0
40.6111557789,-74.0330653266,2560.0
40.6111557789,-74.0298994975,654.0
40.6111557789,-74.0267336683,2567.0
40.6111557789,-74.0109045226,4115.0
40.6111557789,-74.0077386935,4040.0
40.6111557789,-74.0045728643,3600.0
40.6111557789,-74.0014070352,3600.0
40.6111557789,-73.998241206,4325.0
40.6111557789,-73.99507537689999,3090.0
40.6111557789,-73.9919095477,3690.0
40.6111557789,-73.98874371859999,3418.0
40.6111557789,-73.98557788939999,4225.0
40.6111557789,-73.98241206029999,3394.0
40.6111557789,-73.9792462312,4790.0
40.6111557789,-73.976080402,3368.0
40.6111557789,-73.9729145729,2632.0
40.6111557789,-73.9697487437,2632.0
40.6111557789,-73.9665829146,2743.0
40.6111557789,-73.9634170854,1894.0
40.6111557789,-73.9602512563,4719.0
40.6111557789,-73.9570854271,2918.0
40.6111557789,-73.953919598,4457.0
40.6111557789,-73.9507537688,3744.0
40.6111557789,-73.9475879397,2434.0
40.6111557789,-73.9444221106,2434.0
40.6111557789,-73.9412562814,2017.0
40.6111557789,-73.93809045229999,2017.0
40.6111557789,-73.9349246231,1827.0
40.6111557789,-73.93175879399999,1765.0
40.6111557789,-73.92859296479999,2058.0
40.6111557789,-73.92542713569999,1729.0
40.6111557789,-73.92226130649999,2763.0
40.6111557789,-73.91909547739999,1448.0
40.6111557789,-73.91592964819999,1448.0
40.6111557789,-73.9127638191,6015.0
40.6111557789,-73.90959798989999,6015.0
40.6111557789,-73.9064321608,6015.0
40.6111557789,-73.9032663317,6015.0
40.6111557789,-73.9001005025,2748.0
40.6111557789,-73.8969346734,2748.0
40.6111557789,-73.8937688442,2748.0
40.6111557789,-73.8906030151,2748.0
40.6111557789,-73.8874371859,2748.0
40.6111557789,-73.824120603,2112.0
40.6111557789,-73.8177889447,2112.0
40.6111557789,-73.779798995,6557.0
40.6111557789,-73.77663316579999,6557.0
40.6111557789,-73.7734673367,2277.0
40.6111557789,-73.7703015075,2277.0
40.6111557789,-73.7671356784,2277.0
40.6111557789,-73.7639698492,2277.0
40.6111557789,-73.7608040201,2277.0
40.6111557789,-73.7513065327,7161.0
40.6111557789,-73.7481407035,7195.0
40.6134170854,-74.2008542714,2814.0
40.6134170854,-74.1976884422,2814.0
40.6134170854,-74.1945226131,2814.0
40.6134170854,-74.1913567839,2814.0
40.6134170854,-74.18819095479999,2814.0
40.6134170854,-74.1850251256,2814.0
40.6134170854,-74.1818592965,2814.0
40.6134170854,-74.1786934673,2814.0
40.6134170854,-74.1755276382,2814.0
40.6134170854,-74.172361809,7273.0
40.6134170854,-74.1691959799,7273.0
40.6134170854,-74.1660301508,7273.0
40.6134170854,-74.1628643216,7273.0
40.6134170854,-74.1596984925,7273.0
40.6134170854,-74.1565326633,7273.0
40.6134170854,-74.1533668342,5879.0
40.6134170854,-74.150201005,5879.0
40.6134170854,-74.1470351759,5879.0
40.6134170854,-74.1438693467,5199.0
40.6134170854,-74.1407035176,5199.0
40.6134170854,-74.1375376884,5199.0
40.6134170854,-74.1343718593,5199.0
40.6134170854,-74.1312060302,1803.0
40.6134170854,-74.128040201,4818.0
40.6134170854,-74.12487437189999,4818.0
40.6134170854,-74.1217085427,3432.0
40.6134170854,-74.1185427136,3432.0
40.6134170854,-74.11537688439999,3283.0
40.6134170854,-74.1122110553,3283.0
40.6134170854,-74.1090452261,3283.0
40.6134170854,-74.105879397,3283.0
40.6134170854,-74.1027135678,3283.0
40.6134170854,-74.0995477387,3205.0
40.6134170854,-74.0963819095,3205.0
40.6134170854,-74.0932160804,3205.0
40.6134170854,-74.0900502513,3205.0
40.6134170854,-74.0868844221,12668.0
40.6134170854,-74.083718593,12668.0
40.6134170854,-74.0805527638,12668.0
40.6134170854,-74.0773869347,12668.0
40.6134170854,-74.0742211055,2608.0
40.6134170854,-74.0710552764,5678.0
40.6134170854,-74.0678894472,5678.0
40.6134170854,-74.0647236181,2297.0
40.6134170854,-74.0615577889,2297.0
40.6134170854,-74.05839195979999,2297.0
40.6134170854,-74.05522613069999,2297.0
40.6134170854,-74.05206030149999,2297.0
40.6134170854,-74.0488944724,2297.0
40.6134170854,-74.0457286432,2482.0
40.6134170854,-74.0425628141,2482.0
40.6134170854,-74.0393969849,2482.0
40.6134170854,-74.0362311558,1730.0
40.6134170854,-74.0330653266,2560.0
40.6134170854,-74.0298994975,2560.0
40.6134170854,-74.0267336683,2567.0
40.6134170854,-74.0235678392,2567.0
40.6134170854,-74.0109045226,4115.0
40.6134170854,-74.0077386935,2551.0
40.6134170854,-74.0045728643,2551.0
40.6134170854,-74.0014070352,3600.0
40.6134170854,-73.998241206,4946.0
40.6134170854,-73.99507537689999,3090.0
40.6134170854,-73.9919095477,3418.0
40.6134170854,-73.98874371859999,4225.0
40.6134170854,-73.98557788939999,4225.0
40.6134170854,-73.98241206029999,3195.0
40.6134170854,-73.9792462312,4823.0
40.6134170854,-73.976080402,2021.0
40.6134170854,-73.9729145729,2943.0
40.6134170854,-73.9697487437,2943.0
40.6134170854,-73.9665829146,2743.0
40.6134170854,-73.9634170854,2743.0
40.6134170854,-73.9602512563,4719.0
40.6134170854,-73.9570854271,2918.0
40.6134170854,-73.953919598,4457.0
40.6134170854,-73.9507537688,4457.0
40.6134170854,-73.9475879397,2434.0
40.6134170854,-73.9444221106,2434.0
40.6134170854,-73.9412562814,2814.0
40.6134170854,-73.93809045229999,2017.0
40.6134170854,-73.9349246231,1827.0
40.6134170854,-73.93175879399999,1765.0
40.6134170854,-73.92859296479999,1241.0
40.6134170854,-73.92542713569999,2763.0
40.6134170854,-73.92226130649999,2763.0
40.6134170854,-73.91909547739999,1660.0
40.6134170854,-73.91592964819999,1448.0
40.6134170854,-73.9127638191,1448.0
40.6134170854,-73.90959798989999,6015.0
40.6134170854,-73.9064321608,6015.0
40.6134170854,-73.9032663317,2748.0
40.6134170854,-73.9001005025,2748.0
40.6134170854,-73.8969346734,2748.0
40.6134170854,-73.8937688442,2748.0
40.6134170854,-73.8906030151,2748.0
40.6134170854,-73.8874371859,2748.0
40.6134170854,-73.8209547739,2112.0
40.6134170854,-73.8177889447,2112.0
40.6134170854,-73.8146231156,2112.0
40.6134170854,-73.7734673367,2277.0
40.6134170854,-73.7703015075,2277.0
40.6134170854,-73.7671356784,2277.0
40.6134170854,-73.7639698492,2277.0
40.615678392,-74.2008542714,2814.0
40.615678392,-74.1976884422,2814.0
40.615678392,-74.1945226131,2814.0
40.615678392,-74.1913567839,2814.0
40.615678392,-74.18819095479999,2814.0
40.615678392,-74.1850251256,2814.0
40.615678392,-74.1818592965,2814.0
40.615678392,-74.1786934673,2814.0
40.615678392,-74.1755276382,2814.0
40.615678392,-74.172361809,7273.0
40.615678392,-74.1691959799,7273.0
40.615678392,-74.1660301508,7273.0
40.615678392,-74.1628643216,7273.0
40.615678392,-74.1596984925,7273.0
40.615678392,-74.1565326633,4895.0
40.615678392,-74.1533668342,4895.0
40.615678392,-74.150201005,5879.0
40.615678392,-74.1470351759,5879.0
40.615678392,-74.1438693467,5199.0
40.615678392,-74.1407035176,5199.0
40.615678392,-74.1375376884,5199.0
40.615678392,-74.1343718593,1803.0
40.615678392,-74.1312060302,1803.0
40.615678392,-74.128040201,4818.0
40.615678392,-74.12487437189999,4818.0
40.615678392,-74.1217085427,3432.0
40.615678392,-74.1185427136,3432.0
40.615678392,-74.11537688439999,3432.0
40.615678392,-74.1122110553,3432.0
40.615678392,-74.1090452261,3432.0
40.615678392,-74.105879397,3432.0
40.615678392,-74.1027135678,3205.0
40.615678392,-74.0995477387,3205.0
40.615678392,-74.0963819095,2495.0
40.615678392,-74.0932160804,3205.0
40.615678392,-74.0900502513,3205.0
40.615678392,-74.0868844221,5781.0
40.615678392,-74.083718593,12668.0
40.615678392,-74.0805527638,12668.0
40.615678392,-74.0773869347,12668.0
40.615678392,-74.0742211055,2608.0
40.615678392,-74.0710552764,5678.0
40.615678392,-74.0678894472,5678.0
40.615678392,-74.0647236181,2297.0
40.615678392,-74.0615577889,2297.0
40.615678392,-74.05839195979999,2297.0
40.615678392,-74.05522613069999,2297.0
40.615678392,-74.05206030149999,2297.0
40.615678392,-74.0488944724,2436.0
40.615678392,-74.0457286432,3406.0
40.615678392,-74.0425628141,3406.0
40.615678392,-74.0393969849,2482.0
40.615678392,-74.0362311558,2482.0
40.615678392,-74.0330653266,2482.0
40.615678392,-74.0298994975,2560.0
40.615678392,-74.0267336683,2560.0
40.615678392,-74.0235678392,2567.0
40.615678392,-74.0140703518,1256.0
40.615678392,-74.0109045226,1642.0
40.615678392,-74.0077386935,2551.0
40.615678392,-74.0045728643,2072.0
40.615678392,-74.0014070352,3600.0
40.615678392,-73.998241206,4946.0
40.615678392,-73.99507537689999,4946.0
40.615678392,-73.9919095477,3687.0
40.615678392,-73.98874371859999,3195.0
40.615678392,-73.98557788939999,3195.0
40.615678392,-73.98241206029999,4256.0
40.615678392,-73.9792462312,2021.0
40.615678392,-73.976080402,2021.0
40.615678392,-73.9729145729,3409.0
40.615678392,-73.9697487437,3409.0
40.615678392,-73.9665829146,3409.0
40.615678392,-73.9634170854,3308.0
40.615678392,-73.9602512563,3308.0
40.615678392,-73.9570854271,2918.0
40.615678392,-73.953919598,4457.0
40.615678392,-73.9507537688,1841.0
40.615678392,-73.9475879397,1971.0
40.615678392,-73.9444221106,2814.0
40.615678392,-73.9412562814,2402.0
40.615678392,-73.93809045229999,2402.0
40.615678392,-73.9349246231,1765.0
40.615678392,-73.93175879399999,1241.0
40.615678392,-73.92859296479999,1938.0
40.615678392,-73.92542713569999,3037.0
40.615678392,-73.92226130649999,3037.0
40.615678392,-73.91909547739999,1863.0
40.615678392,-73.91592964819999,1660.0
40.615678392,-73.9127638191,1448.0
40.615678392,-73.90959798989999,6015.0
40.615678392,-73.9064321608,2748.0
40.615678392,-73.9032663317,2748.0
40.615678392,-73.9001005025,2748.0
40.615678392,-73.8969346734,2748.0
40.615678392,-73.8937688442,2748.0
40.615678392,-73.8906030151,2748.0
40.615678392,-73.8874371859,2748.0
40.6179396985,-74.2008542714,2814.0
40.6179396985,-74.1976884422,2814.0
40.6179396985,-74.1945226131,2814.0
40.6179396985,-74.1913567839,2814.0
40.6179396985,-74.18819095479999,2814.0
40.6179396985,-74.1850251256,2814.0
40.6179396985,-74.1818592965,2814.0
40.6179396985,-74.1786934673,2814.0
40.6179396985,-74.1755276382,2814.0
40.6179396985,-74.172361809,2814.0
40.6179396985,-74.1691959799,7273.0
40.6179396985,-74.1660301508,7273.0
40.6179396985,-74.1628643216,7273.0
40.6179396985,-74.1596984925,4895.0
40.6179396985,-74.1565326633,4895.0
40.6179396985,-74.1533668342,4895.0
40.6179396985,-74.150201005,5879.0
40.6179396985,-74.1470351759,5879.0
40.6179396985,-74.1438693467,5879.0
40.6179396985,-74.1407035176,5879.0
40.6179396985,-74.1375376884,1803.0
40.6179396985,-74.1343718593,1803.0
40.6179396985,-74.1312060302,4818.0
40.6179396985,-74.128040201,4818.0
40.6179396985,-74.12487437189999,4818.0
40.6179396985,-74.1217085427,3432.0
40.6179396985,-74.1185427136,3432.0
40.6179396985,-74.11537688439999,3432.0
40.6179396985,-74.1122110553,3432.0
40.6179396985,-74.1090452261,3432.0
40.6179396985,-74.105879397,3432.0
40.6179396985,-74.1027135678,2900.0
40.6179396985,-74.0995477387,3205.0
40.6179396985,-74.0963819095,2495.0
40.6179396985,-74.0932160804,3205.0
40.6179396985,-74.0900502513,3756.0
40.6179396985,-74.0868844221,3756.0
40.6179396985,-74.083718593,5781.0
40.6179396985,-74.0805527638,12668.0
40.6179396985,-74.0773869347,12668.0
40.6179396985,-74.0742211055,12668.0
40.6179396985,-74.0710552764,5678.0
40.6179396985,-74.0678894472,2297.0
40.6179396985,-74.0647236181,2297.0
40.6179396985,-74.0615577889,2297.0
40.6179396985,-74.05839195979999,2297.0
40.6179396985,-74.05522613069999,2297.0
40.6179396985,-74.05206030149999,2297.0
40.6179396985,-74.0488944724,2436.0
40.6179396985,-74.0457286432,2436.0
40.6179396985,-74.0425628141,2436.0
40.6179396985,-74.0393969849,2436.0
40.6179396985,-74.0362311558,3406.0
40.6179396985,-74.0330653266,3333.0
40.6179396985,-74.0298994975,3333.0
40.6179396985,-74.0267336683,4475.0
40.6179396985,-74.0235678392,2567.0
40.6179396985,-74.0172361809,2080.0
40.6179396985,-74.0140703518,2080.0
40.6179396985,-74.0109045226,1256.0
40.6179396985,-74.0077386935,1978.0
40.6179396985,-74.0045728643,2879.0
40.6179396985,-74.0014070352,2879.0
40.6179396985,-73.998241206,2422.0
40.6179396985,-73.99507537689999,3687.0
40.6179396985,-73.9919095477,3687.0
40.6179396985,-73.98874371859999,5337.0
40.6179396985,-73.98557788939999,4256.0
40.6179396985,-73.98241206029999,3195.0
40.6179396985,-73.9792462312,3195.0
40.6179396985,-73.976080402,1924.0
40.6179396985,-73.9729145729,1924.0
40.6179396985,-73.9697487437,1924.0
40.6179396985,-73.9665829146,2638.0
40.6179396985,-73.9634170854,3308.0
40.6179396985,-73.9602512563,3308.0
40.6179396985,-73.9570854271,4265.0
40.6179396985,-73.953919598,1841.0
40.6179396985,-73.9507537688,1841.0
40.6179396985,-73.9475879397,1971.0
40.6179396985,-73.9444221106,2278.0
40.6179396985,-73.9412562814,2278.0
40.6179396985,-73.93809045229999,1918.0
40.6179396985,-73.9349246231,1918.0
40.6179396985,-73.93175879399999,1322.0
40.6179396985,-73.92859296479999,1699.0
40.6179396985,-73.92542713569999,3037.0
40.6179396985,-73.92226130649999,1801.0
40.6179396985,-73.91909547739999,1863.0
40.6179396985,-73.91592964819999,1448.0
40.6179396985,-73.9127638191,6667.0
40.6179396985,-73.90959798989999,2748.0
40.6179396985,-73.9064321608,1798.0
40.6179396985,-73.9032663317,2748.0
40.6179396985,-73.9001005025,2748.0
40.6179396985,-73.8969346734,2748.0
40.6179396985,-73.8937688442,2748.0
40.6179396985,-73.8906030151,2748.0
40.620201005,-74.2008542714,2814.0
40.620201005,-74.1976884422,2814.0
40.620201005,-74.1945226131,2814.0
40.620201005,-74.1913567839,2814.0
40.620201005,-74.18819095479999,2814.0
40.620201005,-74.1850251256,2814.0
40.620201005,-74.1818592965,2814.0
40.620201005,-74.1786934673,2814.0
40.620201005,-74.1755276382,2814.0
40.620201005,-74.172361809,2814.0
40.620201005,-74.1691959799,7273.0
40.620201005,-74.1660301508,4895.0
40.620201005,-74.1628643216,4895.0
40.620201005,-74.1596984925,4895.0
40.620201005,-74.1565326633,6279.0
40.620201005,-74.1533668342,6279.0
40.620201005,-74.150201005,4895.0
40.620201005,-74.1470351759,5879.0
40.620201005,-74.1438693467,5879.0
40.620201005,-74.1407035176,5879.0
40.620201005,-74.1375376884,3534.0
40.620201005,-74.1343718593,3534.0
40.620201005,-74.1312060302,4818.0
40.620201005,-74.128040201,4818.0
40.620201005,-74.12487437189999,4818.0
40.620201005,-74.1217085427,3432.0
40.620201005,-74.1185427136,3432.0
40.620201005,-74.11537688439999,3432.0
40.620201005,-74.1122110553,3432.0
40.620201005,-74.1090452261,3432.0
40.620201005,-74.105879397,2900.0
40.620201005,-74.1027135678,2900.0
40.620201005,-74.0995477387,2900.0
40.620201005,-74.0963819095,2495.0
40.620201005,-74.0932160804,2495.0
40.620201005,-74.0900502513,2495.0
40.620201005,-74.0868844221,3756.0
40.620201005,-74.083718593,5781.0
40.620201005,-74.0805527638,5781.0
40.620201005,-74.0773869347,5781.0
40.620201005,-74.0742211055,12668.0
40.620201005,-74.0710552764,5678.0
40.620201005,-74.0678894472,2297.0
40.620201005,-74.0647236181,2297.0
40.620201005,-74.0615577889,2297.0
40.620201005,-74.05839195979999,2297.0
40.620201005,-74.05522613069999,2297.0
40.620201005,-74.05206030149999,2436.0
40.620201005,-74.0488944724,2436.0
40.620201005,-74.0457286432,2436.0
40.620201005,-74.0425628141,2436.0
40.620201005,-74.0393969849,2436.0
40.620201005,-74.0362311558,1722.0
40.620201005,-74.0330653266,3333.0
40.620201005,-74.0298994975,2717.0
40.620201005,-74.0267336683,4475.0
40.620201005,-74.0235678392,3105.0
40.620201005,-74.0204020101,1843.0
40.620201005,-74.0172361809,2080.0
40.620201005,-74.0140703518,2080.0
40.620201005,-74.0109045226,2216.0
40.620201005,-74.0077386935,2216.0
40.620201005,-74.0045728643,1978.0
40.620201005,-74.0014070352,5134.0
40.620201005,-73.998241206,2422.0
40.620201005,-73.99507537689999,5337.0
40.620201005,-73.9919095477,5337.0
40.620201005,-73.98874371859999,3056.0
40.620201005,-73.98557788939999,3757.0
40.620201005,-73.98241206029999,2326.0
40.620201005,-73.9792462312,2326.0
40.620201005,-73.976080402,2326.0
40.620201005,-73.9729145729,498.0
40.620201005,-73.9697487437,1924.0
40.620201005,-73.9665829146,2638.0
40.620201005,-73.9634170854,4227.0
40.620201005,-73.9602512563,3308.0
40.620201005,-73.9570854271,4265.0
40.620201005,-73.953919598,3013.0
40.620201005,-73.9507537688,1573.0
40.620201005,-73.9475879397,1906.0
40.620201005,-73.9444221106,2500.0
40.620201005,-73.9412562814,2500.0
40.620201005,-73.93809045229999,2278.0
40.620201005,-73.9349246231,1322.0
40.620201005,-73.93175879399999,1938.0
40.620201005,-73.92859296479999,1699.0
40.620201005,-73.92542713569999,2155.0
40.620201005,-73.92226130649999,1801.0
40.620201005,-73.91909547739999,1801.0
40.620201005,-73.91592964819999,6667.0
40.620201005,-73.9127638191,6667.0
40.620201005,-73.90959798989999,1798.0
40.620201005,-73.9064321608,1798.0
40.620201005,-73.9032663317,1798.0
40.620201005,-73.9001005025,2748.0
40.620201005,-73.8969346734,2748.0
40.620201005,-73.8937688442,2748.0
40.6224623116,-74.2008542714,2814.0
40.6224623116,-74.1976884422,2814.0
